15	STAY	1448412887	1448414388	2015-11-25 08:54:47	2015-11-25 09:19:48	1501	0
15	TRIP	1448414388	1448416951	2015-11-25 09:19:48	2015-11-25 10:02:31	2563	11178
15	STAY	1448416951	1448447740	2015-11-25 10:02:31	2015-11-25 18:35:40	30789	0
15	TRIP	1448447740	1448448861	2015-11-25 18:35:40	2015-11-25 18:54:21	1121	5253
15	STAY	1448448861	1448449068	2015-11-25 18:54:21	2015-11-25 18:57:48	207	0
15	TRIP	1448449068	1448449401	2015-11-25 18:57:48	2015-11-25 19:03:21	333	2461
15	STAY	1448449401	1448459820	2015-11-25 19:03:21	2015-11-25 21:57:00	10419	0
15	TRIP	1448459820	1448462928	2015-11-25 21:57:00	2015-11-25 22:48:48	3108	17732
15	STAY	1448462928	1448463205	2015-11-25 22:48:48	2015-11-25 22:53:25	277	0
15	TRIP	1448463205	1448464572	2015-11-25 22:53:25	2015-11-25 23:16:12	1367	10166
15	STAY	1448464572	1448464862	2015-11-25 23:16:12	2015-11-25 23:21:02	290	0
15	TRIP	1448464862	1448467128	2015-11-25 23:21:02	2015-11-25 23:58:48	2266	19618
15	STAY	1448467128	1448467200	2015-11-25 23:58:48	2015-11-26 00:00:00	72	0
16	STAY	1448380800	1448443510	2015-11-25 00:00:00	2015-11-25 17:25:10	62710	0
16	TRIP	1448443510	1448443744	2015-11-25 17:25:10	2015-11-25 17:29:04	234	3160
16	STAY	1448443744	1448450985	2015-11-25 17:29:04	2015-11-25 19:29:45	7241	0
